simulation_id,expected_return,volatility,variance,sharpe_ratio
179,0.0015120378669885555,0.0166304107608878,0.00027657056207585273,0.09092005535693917
180,0.001502515639507233,0.010966191243640335,0.00012025735039209399,0.1370134448802899
181,0.001511094006757037,0.01225679647239732,0.00015022905976577137,0.12328621187110897
182,0.0015949864952246062,0.019775633406877366,0.00039107567664320415,0.08065412937266112
183,0.0009074460308220806,0.005448753312195993,2.96889126571668e-05,0.16654195534801255
184,0.001001321141190475,0.005466722795119492,2.9885058118679075e-05,0.1831666207923367
185,0.0011893084717319474,0.010550728894257391,0.0001113178802001178,0.11272287286040217
186,0.0010559397074832598,0.008289673338613133,6.87186840609134e-05,0.1273801348196332
187,0.0015958215493551665,0.013479848079545024,0.0001817063042476137,0.11838572214895682
188,0.0012004763658128798,0.009333793939519506,8.711970930541105e-05,0.12861612047487295
189,0.0009274656158507962,0.011080246202855996,0.00012277185591590473,0.08370442306703768
190,0.0011482483511396665,0.011566593462928548,0.0001337860843366614,0.09927282002431002
191,0.0014208296849742372,0.014515757712633774,0.0002107072219718869,0.09788188209683464
192,0.001302733733835419,0.009600020015328661,9.216038429471089e-05,0.13570114768045297
193,0.001271569853527126,0.0092671001391754,8.587914498950475e-05,0.13721334985382733
194,0.0012613308872661318,0.011178237610709208,0.0001249529960814739,0.11283808156463997
195,0.0013830488047546622,0.014364878679397543,0.00020634973947381008,0.09627988064655668
196,0.001492413859375116,0.010939523017643591,0.00011967316385355393,0.13642403393348193
197,0.0014137283699493853,0.012491154551255776,0.0001560289420233579,0.11317835866559338
198,0.0015680008670947753,0.013471845610127653,0.00018149062414311572,0.11639094690307378
199,0.0012454358897142457,0.009762116499567031,9.529891855111887e-05,0.1275784702804441
200,0.001343770890479759,0.011962979878422984,0.00014311288757155318,0.11232743882679681
201,0.0017713081036826363,0.018784121747137922,0.00035284322981129986,0.09429815923933335
202,0.001672731862473768,0.022493914424485385,0.0005059761861360717,0.07436375149773589
203,0.001083617430842236,0.0077673053830279205,6.033103291321451e-05,0.13951008456678068
204,0.0015151972172250555,0.01373648749568016,0.00018869108871897742,0.11030456058738113
205,0.001382831014002499,0.013309628733916173,0.00017714621703468703,0.10389703887672758
206,0.0006173746237197892,0.007255057589565421,5.263586062791082e-05,0.08509575783488302
207,0.0014622723383978095,0.01494965985351971,0.000223492329735939,0.09781308422569465
208,0.001354791357961535,0.013717956949014187,0.0001881823428550066,0.09876043225656093
209,0.001306656007310873,0.01195457233242906,0.00014291179965127837,0.10930177767767728
210,0.0013048772206953022,0.010959582825005209,0.00012011245569814914,0.11906267250593838
211,0.0012395317986384194,0.011055974204286936,0.00012223456560585814,0.1121142086382395
212,0.001395970150824492,0.010842040624395866,0.0001175498449010503,0.1287552960909771
213,0.0010379527778742875,0.008520779203721417,7.260367823857138e-05,0.12181430278359585
214,0.0015384791463435407,0.016418558826569382,0.00026956907394151935,0.09370366562587042
215,0.0017702658332786868,0.017380155106515364,0.0003020697915265321,0.10185558313084678
216,0.001054970035355047,0.00792323857673525,6.277770954386564e-05,0.13314884123932874
217,0.0010590770764317156,0.012244687506125725,0.00014993237212267144,0.08649278112666285
218,0.0007718698381285487,0.01089288524539754,0.00011865494896939945,0.07085999904889101
219,0.0009501655831102526,0.00681407539691516,4.643162351484449e-05,0.1394416010630595
220,0.0008452398167553626,0.012582793613569811,0.00015832669512169323,0.06717425737984135
221,0.0013304846828692254,0.013744790203235857,0.0001889192577309684,0.09679919905623566
222,0.0010226409270116326,0.005824176785044385,3.3921035223449946e-05,0.17558548868873994
223,0.0007564327514796671,0.006857599057784576,4.702666483732791e-05,0.11030577102943681
224,0.0013447111949541283,0.010524661480753324,0.00011076849928445275,0.12776764339767419
225,0.001191038889690558,0.008181206179600865,6.693213455313938e-05,0.14558230944726844
226,0.0016634170204499026,0.017471129394643996,0.0003052403623243935,0.09520947288959149
227,0.0015936850255511593,0.015576243232005692,0.00024261935322260312,0.1023151090936031
228,0.0012768929824373792,0.013621703337766506,0.00018555080182211918,0.09373959708087036
229,0.001343587316457869,0.010098421998557771,0.00010197812686095552,0.1330492344892852
