path_id,day,regime,simulated_return,cumulative_return
923,46,normal,-0.001432546195917843,0.014600226118243409
923,47,normal,0.0044385081612384565,0.019103537502263457
923,48,crisis,-0.005444006720529098,0.013555530995186027
923,49,high_volatility,-0.0006264202330157197,0.012920619303285585
923,50,crisis,-0.0036457004754661556,0.00922781411988205
923,51,normal,0.0031322341743988884,0.012388951969022344
923,52,normal,0.004070789166463787,0.01651017394694554
923,53,normal,-1.9298897526382375e-05,0.01649055642126407
923,54,normal,0.00394184202162054,0.020497401611145882
923,55,bull,0.004000927682585329,0.024580337915258488
923,56,normal,-0.0018786320686564654,0.022655528435536088
923,57,normal,0.0043397290409939344,0.02709357633122078
923,58,bull,0.0010322495877134982,0.02815379325193179
923,59,bull,-0.0005762513195012146,0.0275613182719201
923,60,normal,-0.004688079373150656,0.0227440292510821
924,1,normal,-0.0014965005070139408,-0.001496500507013887
924,2,normal,0.0006772885046143448,-0.0008202255649901735
924,3,crisis,0.0007903737451437978,-3.050010459804131e-05
924,4,normal,-9.027502439095162e-05,-0.00012077237559127152
924,5,normal,0.003205868526651887,0.0030847089707026765
924,6,bull,0.0014357608478141864,0.004524898722883863
924,7,normal,0.004201267545882417,0.008745176578919267
924,8,normal,0.0009610339186012871,0.00971461490883696
924,9,normal,-0.004583660105387989,0.005086426310652037
924,10,bull,0.007143236929334007,0.01226599678824658
924,11,bull,0.0034881467216224546,0.015796929106353552
924,12,bull,0.0013847647371089495,0.017203568873843667
924,13,normal,0.0006253420107339422,0.01783966899892886
924,14,normal,-0.004635534936228327,0.013121437653805135
924,15,normal,0.0033615468067710154,0.016527092787421482
924,16,normal,-0.003881748080724513,0.012581190695989397
924,17,normal,0.0015206073231729248,0.014120929069868726
924,18,normal,-0.0009441240292629455,0.01316347313215549
924,19,normal,-4.267854125983468e-05,0.013120232793064401
924,20,normal,0.0012581442469399933,0.01439488418541135
924,21,bull,-0.00205480035385503,0.012310505218438461
924,22,normal,0.0018463353035389756,0.014179569842366568
924,23,normal,-0.0036309142628974814,0.010497170777086673
924,24,normal,0.003147959575588368,0.013678175021939243
924,25,normal,-0.0006669175766355893,0.013002135229965184
924,26,bull,-0.0016048413479254587,0.011376427517811427
924,27,bull,-0.0014306122633802587,0.009929539997710624
924,28,bull,0.0026603240469675986,0.012616279838709499
924,29,normal,0.001584773003359451,0.01422104678176006
924,30,normal,-0.0016870903201333075,0.012509964271259166
924,31,normal,-0.0003903071621610193,0.012114774380444615
924,32,normal,0.002586042427920714,0.014732146128917822
924,33,normal,0.0022052897948845805,0.016969924575317208
924,34,normal,-0.00021664340956253805,0.016749604743434787
924,35,normal,-0.0007366620093406577,0.016000603936608293
924,36,bull,0.0025742888522110536,0.01861608296516204
924,37,bull,-0.0037188142249706584,0.014828038986047343
924,38,bull,-0.002666477661039348,0.01212202269029472
924,39,normal,0.0019989314093651783,0.014145185191560605
924,40,crisis,-0.0039396291136873434,0.010149829294473944
924,41,normal,0.0003082566657191104,0.010461214712728983
924,42,normal,0.010031782624464579,0.0205979419691793
924,43,normal,0.005987456944878962,0.026708728204751786
924,44,normal,-0.004756923494020392,0.02182475333403877
924,45,bull,0.0004742379881236301,0.02230934144927499
924,46,normal,-0.0004909620591616254,0.021807426349896852
924,47,bull,0.004541400323240988,0.02644786292621215
924,48,normal,-0.0015200326094420955,0.02488762870267225
924,49,normal,0.006490339711840272,0.03153949757941499
924,50,normal,0.0005365105750902514,0.032092929428489736
924,51,bull,0.0028033952044556627,0.034986293797402146
924,52,bull,0.0009851949885205987,0.03600595710723886
924,53,normal,-0.005606357922514377,0.030197736901838468
924,54,normal,0.001089102044521969,0.031319727363360306
924,55,normal,-0.0009254534306007429,0.03036528898362567
924,56,normal,0.00032770906737026933,0.03070294903152937
924,57,normal,-0.006629669850954318,0.02386972876504534
924,58,normal,-0.00304447487226587,0.020752583103346378
924,59,normal,0.005621255552040195,0.02649049422837546
924,60,normal,0.008473906171670513,0.035188878362578446
925,1,normal,0.000409487749506178,0.000409487749506221
925,2,normal,-0.0034749193560911747,-0.0030668545434917593
925,3,normal,0.005030196926930602,0.0019479155011388194
925,4,bull,0.004648167940126919,0.006605137679648099
925,5,bull,0.0002979960804235605,0.0069051020652106665
925,6,normal,-0.0066436311312831125,0.00021559598288245496
925,7,bull,0.003282116182113759,0.0034984197760603575
925,8,bull,0.0020397597206034844,0.0055453154324087706
925,9,normal,0.0009194305375871788,0.006469844502345223
925,10,bull,0.004554543181842986,0.01105385487035404
925,11,normal,0.005333231324954207,0.01644603896036423
925,12,normal,0.001664188864156365,0.018137597139417982
925,13,normal,0.0035347967931747305,0.021736506652797027
925,14,normal,-0.0032092018026620263,0.018457548013801173
925,15,normal,-0.0009865496215567466,0.01745278910523651
925,16,crisis,-0.006423482507919283,0.01091719891178533
925,17,normal,0.002874212941873064,0.013822790208059654
925,18,normal,0.009759439962403686,0.0237171328616117
925,19,normal,-0.00028623634620759584,0.0234241078099513
925,20,normal,0.0026223103835003258,0.026107843474585835
925,21,normal,0.00026567005992475306,0.026380449606851153
925,22,normal,-0.0032099824240061758,0.023085786403269637
925,23,bull,0.0030990322632671458,0.026256362263423316
925,24,normal,0.004357015337589738,0.030727776974104115
925,25,bull,-0.0020679801543408115,0.028596252386793752
925,26,bull,0.002522068923552964,0.031190443029821546
925,27,normal,0.0018387675092236759,0.03308656251228692
925,28,normal,0.0007135994842461438,0.033823772550477305
925,29,crisis,-0.0036903755329376416,0.030008574594887705
925,30,normal,0.00440729308203598,0.034548124260137536
925,31,normal,-0.002025654869734005,0.03245248681425572
925,32,normal,0.00027113890144500976,0.03273242484732464
925,33,normal,0.0011884744960470475,0.03395980099549645
925,34,crisis,-0.0004541767807305268,0.0334902004616755
925,35,normal,0.0053480686120552425,0.03901737696363128
925,36,bull,0.002960570114779691,0.04209346075860654
925,37,bull,-0.0018385154087150028,0.04017755587368055
925,38,normal,-0.003814746382469203,0.036209542305285725
