Date,gross_return,transaction_cost,net_return,turnover,gross_cumulative_return,net_cumulative_return,running_max,net_drawdown
2025-04-23,0.0014166015195903048,0.0,0.0014166015195903048,0.0,0.0466567441671879,0.042934901584512186,1.0579307674783198,-0.014174713842146525
2025-04-24,0.011762411979878314,0.0,0.011762411979878314,0.0,0.05896795199360039,0.05520233156514309,1.0579307674783198,-0.0025790306861763757
2025-04-25,-0.001175694349103017,0.0,-0.001175694349103017,0.0,0.057722929356560204,0.053961736146761696,1.0579307674783198,-0.0037516928834754326
2025-04-28,0.004633852520210107,0.0,0.004633852520210107,0.0,0.06262426141844313,0.05884563939401044,1.0588456393940104,0.0
2025-04-29,-0.00022732632535262757,0.0,-0.00022732632535262757,0.0,0.06238269894986437,0.05860493590569127,1.0588456393940104,-0.0002273263253527169
2025-04-30,-0.00027967852306379085,0.0,-0.00027967852306379085,0.0,0.06208557332569353,0.05830886684070924,1.0588456393940104,-0.000506941270125405
2025-05-01,0.0007444571847649654,0.0,0.0007444571847649654,0.0,0.06287625056159118,0.05909673248032932,1.0590967324803293,0.0
2025-05-02,0.001994417119552669,0.0,0.001994417119552669,0.0,0.06499606915167733,0.06120901313485039,1.0612090131348504,0.0
2025-05-05,0.004766687871389789,0.0,0.004766687871389789,0.0,0.07007257299758063,0.06626746526676985,1.0662674652667699,0.0
2025-05-06,0.004365714267847957,0.0,0.004365714267847957,0.0,0.07474420409714888,0.07092248435322701,1.070922484353227,0.0
2025-05-07,-0.0017326456501521813,0.0011442538692048592,-0.0028768995193570405,1.1442538692048592,0.07288205322689367,0.06784154797272257,1.070922484353227,-0.00287689951935699
2025-05-08,-0.004046463193802093,0.0,-0.004046463193802093,0.0,0.0685406754872202,0.06352056645203841,1.070922484353227,-0.0069117214451416276
2025-05-09,-0.001335645049356891,0.0,-0.001335645049356891,0.0,0.06711348442396914,0.06210008047256754,1.070922484353227,-0.008238134887967763
2025-05-12,-0.005589009909529465,0.0,-0.005589009909529465,0.0,0.06114937658493114,0.056163992597894286,1.070922484353227,-0.013781101779972382
2025-05-13,-0.0018912083177946275,0.0,-0.0018912083177946275,0.0,0.05914252205751103,0.054166566470137845,1.070922484353227,-0.01564624716345253
2025-05-14,-0.005005999816371925,0.0,-0.005005999816371925,0.0,0.053840454786579395,0.04888940883196291,1.070922484353227,-0.020573921869397216
2025-05-15,0.005400840618341753,0.0,0.005400840618341753,0.0,0.059532079120042436,0.05455429335533091,1.070922484353227,-0.015284197723966497
2025-05-16,-0.00041174313136127776,0.0,-0.00041174313136127776,0.0,0.05909582406400782,0.054120087868394284,1.070922484353227,-0.015689647691896513
2025-05-19,0.005811314733868782,0.0,0.005811314733868782,0.0,0.0652505632309699,0.06024591146629099,1.070922484353227,-0.009969510438828877
2025-05-20,0.0003757476928590176,0.0,0.0003757476928590176,0.0,0.06565082867242067,0.06064429642138758,1.070922484353227,-0.009597508766516216
2025-05-21,-0.000657375309871408,0.0,-0.000657375309871408,0.0,0.0649502961287074,0.059947055048364284,1.070922484353227,-0.010248574911088215
2025-05-22,-0.0009680530997413254,0.0,-0.0009680530997413254,0.0,0.06391936769346951,0.05892097001616303,1.070922484353227,-0.011206706846118908
2025-05-23,0.006468642679584752,0.0,0.006468642679584752,0.0,0.07080148192296831,0.06577075139711686,1.070922484353227,-0.0048105563487366165
2025-05-27,-0.0006399857329166918,0.0,-0.0006399857329166918,0.0,0.07011618425175148,0.0650886733216629,1.070922484353227,-0.005447463394222529
2025-05-28,-0.003276074265077432,0.0,-0.003276074265077432,0.0,0.0666104041598814,0.06159936372896824,1.070922484353227,-0.00870569136466437
2025-05-29,0.0035728627592372117,0.0,0.0035728627592372117,0.0,0.07042125675151922,0.06539231256086553,1.070922484353227,-0.005163932845897223
2025-05-30,-0.0031394317377733496,0.0,-0.0031394317377733496,0.0,0.06706074228528625,0.0620475861216323,1.070922484353227,-0.008287152769002382
